t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
0.2,1.4700998667618626,0.2980039961925918,1.0,-0.2980039961925918,1.4700998667618626,0.0,-1.4700998667618626,-0.2980039961925918,0.0,0.0,0.0,0.9971229931546329,0.015141596165277193,-0.07426437115402877,-0.0011277255917296661,2.322219819827572,0.030706811482680278,-0.14861371718801042
0.22,1.4638461739959083,0.32734443462130397,1.0,-0.32734443462130397,1.4638461739959083,0.0,-1.4638461739959083,-0.32734443462130397,0.0,0.0,0.0,0.9971228680756965,0.016631590904583295,-0.07394494533988283,-0.001233370650427548,2.322219819827572,0.03372469846736843,-0.14796266532107638
0.24,1.4570069622780446,0.35655393964070187,1.0,-0.35655393964070187,1.4570069622780446,0.0,-1.4570069622780446,-0.35655393964070187,0.0,0.0,0.0,0.9971227344931894,0.01811471462980326,-0.07359566475830266,-0.001337011401876152,2.322219819827572,0.0367276117457918,-0.14725094163755603
0.26,1.4495849672017698,0.3856208278382327,1.0,-0.3856208278382327,1.4495849672017698,0.0,-1.4495849672017698,-0.3856208278382327,0.0,0.0,0.0,0.9971225932741007,0.0195903577180734,-0.07321668281077477,-0.0014384800995071874,2.322219819827572,0.0397142396411392,-0.14647890519829287
0.28,1.4415831574661564,0.41453347284617065,1.0,-0.41453347284617065,1.4415831574661564,0.0,-1.4415831574661564,-0.41453347284617065,0.0,0.0,0.0,0.9971224453345183,0.021057914407571165,-0.07280816573804813,-0.0015376126868448072,2.322219819827572,0.04268328305646559,-0.14564694435619407
0.3,1.433004733688409,0.4432803099920093,1.0,-0.4432803099920093,1.433004733688409,0.0,-1.433004733688409,-0.4432803099920093,0.0,0.0,0.0,0.9971222916335981,0.02251678309643401,-0.07237029249853716,-0.0016342490710395615,2.322219819827572,0.04563345638049565,-0.14475547629295238
0.32,1.4238531271236612,0.47184984092417664,1.0,-0.47184984092417664,1.4238531271236612,0.0,-1.4238531271236612,-0.47184984092417664,0.0,0.0,0.0,0.997122133167256,0.02396636663643949,-0.07190325463832245,-0.0017282333885634917,2.322219819827572,0.04856348836131346,-0.14380494652620368
0.34,1.4141319982925193,0.5002306382112216,1.0,-0.5002306382112216,1.4141319982925193,0.0,-1.4141319982925193,-0.5002306382112216,0.0,0.0,0.0,0.9971219709616298,0.025406072621133383,-0.07140725615303653,-0.0018194142625804516,2.322219819827572,0.05147212294623553,-0.14279582838873073
0.36,1.4038452355169022,0.5284113499126349,1.0,-0.5284113499126349,1.4038452355169022,0.0,-1.4038452355169022,-0.5284113499126349,0.0,0.0,0.0,0.997121806066351,0.02683531366811114,-0.07088251334193622,-0.0019076450515297999,2.322219819827572,0.05435812008631827,-0.1417286224813834
0.38,1.3929969533647655,0.556380704119474,1.0,-0.556380704119474,1.3929969533647655,0.0,-1.3929969533647655,-0.556380704119474,0.0,0.0,0.0,0.9971216395476737,0.028253507695176747,-0.07032925465447695,-0.0019927840884866347,2.322219819827572,0.05722025650410725,-0.14060385610145754
0.4,1.3815914910043277,0.5841275134629758,1.0,-0.5841275134629758,1.3815914910043277,0.0,-1.3815914910043277,-0.5841275134629758,0.0,0.0,0.0,0.9971214724815082,0.029660078190123323,-0.0697477205297166,-0.0020746949108877296,2.322219819827572,0.060057326423398505,-0.13942208264833011
0.42,1.3696334104684624,0.6116406795893552,1.0,-0.6116406795893552,1.3696334104684624,0.0,-1.3696334104684624,-0.6116406795893552,0.0,0.0,0.0,0.9971213059464028,0.031054454473899956,-0.06913816322888651,-0.002153246480239114,2.322219819827572,0.06286814225994622,-0.138183881008193
0.44,1.357127494829945,0.6389091975989994,1.0,-0.6389091975989994,1.357127494829945,0.0,-1.357127494829945,-0.6389091975989994,0.0,0.0,0.0,0.9971211410165236,0.03243607195695023,-0.0685008466614773,-0.0022283133914486647,2.322219819827572,0.06565153527221798,-0.13688985491976968
0.46,1.3440787462882877,0.6659221604482797,1.0,-0.6659221604482797,1.3440787462882877,0.0,-1.3440787462882877,-0.6659221604482797,0.0,0.0,0.0,0.9971209787546772,0.03380437238852926,-0.06783604620519475,-0.002299776071455085,2.322219819827572,0.06840635617146597,-0.135540632322928
0.48,1.3304923841689262,0.6926687633122244,1.0,-0.6926687633122244,1.3304923841689262,0.0,-1.3304923841689262,-0.6926687633122244,0.0,0.0,0.0,0.9971208202054231,0.035158804098827545,-0.06714404852014769,-0.0023675209668530435,2.322219819827572,0.07113147569055071,-0.13413686469211972
0.5,1.3163738428355591,0.7191383079063045,1.0,-0.7191383079063045,1.3163738428355591,0.0,-1.3163738428355591,-0.7191383079063045,0.0,0.0,0.0,0.9971206663883205,0.03649882223375177,-0.0664251513576346,-0.0024314407202429625,2.322219819827572,0.07382578511111981,-0.13267922635659102
0.52,1.3017287695164748,0.7453202067656051,1.0,-0.7453202067656051,1.3017287695164748,0.0,-1.3017287695164748,-0.7453202067656051,0.0,0.0,0.0,0.997120518291354,0.03782388898223459,-0.06567966336390034,-0.002491434335062813,2.322219819827572,0.07648819674890969,-0.13116841380931854
0.54,1.2865630220457362,0.7712039874796698,1.0,-0.7712039874796698,1.2865630220457362,0.0,-1.2865630220457362,-0.7712039874796698,0.0,0.0,0.0,0.9971203768645821,0.03913347379596705,-0.06490790387923523,-0.002547407328688224,2.322219819827572,0.07911764439709909,-0.1296051450066058
0.56,1.2708826665201243,0.7967792968813251,1.0,-0.7967792968813251,1.2708826665201243,0.0,-1.2708826665201243,-0.7967792968813251,0.0,0.0,0.0,0.9971202430140467,0.040427053601469434,-0.06411020273279126,-0.002599271873616063,2.322219819827572,0.08171308372780355,-0.1279901586602734
0.58,1.2546939748727803,0.8220359051878103,1.0,-0.8220359051878103,1.2546939748727803,0.0,-1.2546939748727803,-0.8220359051878103,0.0,0.0,0.0,0.9971201175959856,0.04170411300443757,-0.0632869000334886,-0.0026469469265753567,2.322219819827572,0.08427349265195191,-0.1263242135243503
0.6,1.2380034223645175,0.8469637100925531,1.0,-0.8469637100925531,1.2380034223645175,0.0,-1.2380034223645175,-0.8469637100925531,0.0,0.0,0.0,0.9971200014113835,0.042964144486322936,-0.062438345957384594,-0.002690358345437823,2.322219819827572,0.08679787163793684,-0.12460808767814724
0.62,1.2208176849938008,0.8715527408059576,1.0,-0.8715527408059576,1.2208176849938008,0.0,-1.2208176849938008,-0.8715527408059576,0.0,0.0,0.0,0.9971198952008947,0.044206648593126,-0.061564900531874085,-0.002729438993828303,2.322219819827572,0.08928524398957391,-0.12284257780755015
0.64,1.203143636826439,0.8957931620435882,1.0,-0.8957931620435882,1.203143636826439,0.0,-1.203143636826439,-0.8957931620435882,0.0,0.0,0.0,0.997119799640172,0.04543113411640255,-0.06066693341708582,-0.0027641288333629522,2.322219819827572,0.09173465608404145,-0.12102849848633879
